n1,n2,id,weight,sub
ziegenfrischkäse,limette,limette--ziegenfrischkäse,1,B
ziegenfrischkäse,schalotten,schalotten--ziegenfrischkäse,1,B
ziegenfrischkäse,joghurt,joghurt--ziegenfrischkäse,1,B
ziegenfrischkäse,breite_bohnen,breite_bohnen--ziegenfrischkäse,1,B
ziegenfrischkäse,salzmandeln,salzmandeln--ziegenfrischkäse,1,B
ziegenfrischkäse,olivenöl,olivenöl--ziegenfrischkäse,3,B
schnittlauch,isot_biber,isot_biber--schnittlauch,2,B
schnittlauch,sonnenblumenöl,schnittlauch--sonnenblumenöl,3,B
schnittlauch,koriander,koriander--schnittlauch,2,B
schnittlauch,sojasauce,schnittlauch--sojasauce,3,B
schnittlauch,ingwer,ingwer--schnittlauch,2,B
schnittlauch,schwarzkümmel,schnittlauch--schwarzkümmel,1,B
schnittlauch,reisessig,reisessig--schnittlauch,3,B
schnittlauch,balsamico,balsamico--schnittlauch,1,B
schnittlauch,schwarzer_knoblauch,schnittlauch--schwarzer_knoblauch,1,B
schnittlauch,cumin,cumin--schnittlauch,1,B
schnittlauch,sauerteigbrot,sauerteigbrot--schnittlauch,1,B
schnittlauch,olivenöl,olivenöl--schnittlauch,9,B
schnittlauch,knoblauch,knoblauch--schnittlauch,8,B
schnittlauch,radieschen,radieschen--schnittlauch,1,B
schnittlauch,cayennepfeffer,cayennepfeffer--schnittlauch,1,B
schnittlauch,chilipaste,chilipaste--schnittlauch,1,B
schnittlauch,estragon,estragon--schnittlauch,2,B
schnittlauch,sesam,schnittlauch--sesam,5,B
schnittlauch,paprika,paprika--schnittlauch,1,B
schnittlauch,ahornsirup,ahornsirup--schnittlauch,2,B
schnittlauch,eisbergsalat,eisbergsalat--schnittlauch,1,B
schnittlauch,dijonsenf,dijonsenf--schnittlauch,1,B
schnittlauch,shiitake,schnittlauch--shiitake,1,B
schnittlauch,miso,miso--schnittlauch,2,B
schnittlauch,pinienkerne,pinienkerne--schnittlauch,1,B
schnittlauch,chiliflocken,chiliflocken--schnittlauch,1,B
schnittlauch,thymian,schnittlauch--thymian,1,B
schnittlauch,senfsamen,schnittlauch--senfsamen,1,B
schnittlauch,sesamöl,schnittlauch--sesamöl,1,B
schnittlauch,parmesan,parmesan--schnittlauch,1,B
schnittlauch,limette,limette--schnittlauch,2,B
schnittlauch,apfelessig,apfelessig--schnittlauch,1,B
schnittlauch,reismehl,reismehl--schnittlauch,1,B
schnittlauch,curry,curry--schnittlauch,1,B
schnittlauch,mirin,mirin--schnittlauch,2,B
schnittlauch,geräuchertes_paprikapulver,geräuchertes_paprikapulver--schnittlauch,1,B
schnittlauch,schafskäse,schafskäse--schnittlauch,1,B
schnittlauch,kürbiskern,kürbiskern--schnittlauch,1,B
schnittlauch,avocado,avocado--schnittlauch,1,B
schnittlauch,datteln,datteln--schnittlauch,1,B
schnittlauch,tahina,schnittlauch--tahina,1,B
schnittlauch,chilischote,chilischote--schnittlauch,3,B
schnittlauch,mandel,mandel--schnittlauch,1,B
schnittlauch,sternanis,schnittlauch--sternanis,1,B
schnittlauch,schalotten,schalotten--schnittlauch,2,B
schnittlauch,harissa,harissa--schnittlauch,1,B
schnittlauch,auberginen,auberginen--schnittlauch,1,B
schnittlauch,joghurt,joghurt--schnittlauch,2,B
schnittlauch,staudensellerie,schnittlauch--staudensellerie,1,B
schnittlauch,rettich,rettich--schnittlauch,1,B
schnittlauch,granatapfel,granatapfel--schnittlauch,1,B
sonnenblumenöl,galgant,galgant--sonnenblumenöl,1,B
sonnenblumenöl,koriander,koriander--sonnenblumenöl,2,B
sonnenblumenöl,noriflocken,noriflocken--sonnenblumenöl,2,B
sonnenblumenöl,sojasauce,sojasauce--sonnenblumenöl,9,B
sonnenblumenöl,minze,minze--sonnenblumenöl,2,B
sonnenblumenöl,ingwer,ingwer--sonnenblumenöl,9,B
sonnenblumenöl,mangopickle,mangopickle--sonnenblumenöl,1,B
sonnenblumenöl,hibiskus,hibiskus--sonnenblumenöl,1,B
sonnenblumenöl,szechuanpfeffer,sonnenblumenöl--szechuanpfeffer,3,B
sonnenblumenöl,brokkoli,brokkoli--sonnenblumenöl,1,B
sonnenblumenöl,schwarzkümmel,schwarzkümmel--sonnenblumenöl,1,B
sonnenblumenöl,chipotle,chipotle--sonnenblumenöl,1,B
sonnenblumenöl,jalapeno,jalapeno--sonnenblumenöl,1,B
sonnenblumenöl,kaffirlimette,kaffirlimette--sonnenblumenöl,2,B
sonnenblumenöl,buttermilch,buttermilch--sonnenblumenöl,1,B
sonnenblumenöl,reisessig,reisessig--sonnenblumenöl,6,B
sonnenblumenöl,cumin,cumin--sonnenblumenöl,4,B
sonnenblumenöl,choisum,choisum--sonnenblumenöl,1,B
sonnenblumenöl,olivenöl,olivenöl--sonnenblumenöl,5,B
sonnenblumenöl,knoblauch,knoblauch--sonnenblumenöl,19,B
sonnenblumenöl,curcuma,curcuma--sonnenblumenöl,3,B
sonnenblumenöl,ancho,ancho--sonnenblumenöl,1,B
sonnenblumenöl,grüner_spargel,grüner_spargel--sonnenblumenöl,1,B
sonnenblumenöl,tofu,sonnenblumenöl--tofu,3,B
sonnenblumenöl,kardamom,kardamom--sonnenblumenöl,2,B
sonnenblumenöl,grapefruit,grapefruit--sonnenblumenöl,1,B
sonnenblumenöl,radieschen,radieschen--sonnenblumenöl,2,B
sonnenblumenöl,paprikapulver,paprikapulver--sonnenblumenöl,3,B
sonnenblumenöl,kimchi,kimchi--sonnenblumenöl,1,B
sonnenblumenöl,chilipaste,chilipaste--sonnenblumenöl,1,B
sonnenblumenöl,reiswein,reiswein--sonnenblumenöl,1,B
sonnenblumenöl,sesam,sesam--sonnenblumenöl,13,B
sonnenblumenöl,lauchzwiebel,lauchzwiebel--sonnenblumenöl,9,B
sonnenblumenöl,fischsauce,fischsauce--sonnenblumenöl,2,B
sonnenblumenöl,gruyère,gruyère--sonnenblumenöl,1,B
sonnenblumenöl,ahornsirup,ahornsirup--sonnenblumenöl,6,B
sonnenblumenöl,mohn,mohn--sonnenblumenöl,1,B
sonnenblumenöl,mayonnaise,mayonnaise--sonnenblumenöl,1,B
sonnenblumenöl,worcester,sonnenblumenöl--worcester,1,B
sonnenblumenöl,shiitake,shiitake--sonnenblumenöl,2,B
sonnenblumenöl,mais,mais--sonnenblumenöl,2,B
sonnenblumenöl,miso,miso--sonnenblumenöl,1,B
sonnenblumenöl,frischkäse,frischkäse--sonnenblumenöl,1,B
sonnenblumenöl,garam_masala,garam_masala--sonnenblumenöl,1,B
sonnenblumenöl,röstzwiebeln,röstzwiebeln--sonnenblumenöl,1,B
sonnenblumenöl,kokosmilch,kokosmilch--sonnenblumenöl,1,B
sonnenblumenöl,maismehl,maismehl--sonnenblumenöl,1,B
sonnenblumenöl,sprossen,sonnenblumenöl--sprossen,1,B
sonnenblumenöl,pinienkerne,pinienkerne--sonnenblumenöl,2,B
sonnenblumenöl,erdnuss,erdnuss--sonnenblumenöl,1,B
sonnenblumenöl,cheddar,cheddar--sonnenblumenöl,1,B
sonnenblumenöl,chiliflocken,chiliflocken--sonnenblumenöl,6,B
sonnenblumenöl,rettich,rettich--sonnenblumenöl,1,B
sonnenblumenöl,honig,honig--sonnenblumenöl,2,B
sonnenblumenöl,kirschtomaten,kirschtomaten--sonnenblumenöl,4,B
sonnenblumenöl,senfsamen,senfsamen--sonnenblumenöl,1,B
sonnenblumenöl,sesamöl,sesamöl--sonnenblumenöl,1,B
sonnenblumenöl,limette,limette--sonnenblumenöl,14,B
sonnenblumenöl,apfelessig,apfelessig--sonnenblumenöl,2,B
sonnenblumenöl,reismehl,reismehl--sonnenblumenöl,2,B
sonnenblumenöl,koriandergrün,koriandergrün--sonnenblumenöl,5,B
sonnenblumenöl,mozzarella,mozzarella--sonnenblumenöl,1,B
sonnenblumenöl,spitzpaprika,sonnenblumenöl--spitzpaprika,1,B
sonnenblumenöl,tomatenmark,sonnenblumenöl--tomatenmark,2,B
sonnenblumenöl,tomate,sonnenblumenöl--tomate,2,B
sonnenblumenöl,mirin,mirin--sonnenblumenöl,4,B
sonnenblumenöl,rohrzucker,rohrzucker--sonnenblumenöl,1,B
sonnenblumenöl,kürbiskern,kürbiskern--sonnenblumenöl,1,B
sonnenblumenöl,habanero,habanero--sonnenblumenöl,1,B
sonnenblumenöl,nudeln,nudeln--sonnenblumenöl,1,B
sonnenblumenöl,spitzkohl,sonnenblumenöl--spitzkohl,2,B
sonnenblumenöl,curryblätter,curryblätter--sonnenblumenöl,3,B
sonnenblumenöl,blutorangen,blutorangen--sonnenblumenöl,1,B
sonnenblumenöl,avocado,avocado--sonnenblumenöl,1,B
sonnenblumenöl,dill,dill--sonnenblumenöl,1,B
sonnenblumenöl,tahina,sonnenblumenöl--tahina,1,B
sonnenblumenöl,chilischote,chilischote--sonnenblumenöl,13,B
sonnenblumenöl,mango,mango--sonnenblumenöl,1,B
sonnenblumenöl,weißweinessig,sonnenblumenöl--weißweinessig,2,B
sonnenblumenöl,sternanis,sonnenblumenöl--sternanis,2,B
sonnenblumenöl,schalotten,schalotten--sonnenblumenöl,3,B
sonnenblumenöl,kichererbsen,kichererbsen--sonnenblumenöl,1,B
sonnenblumenöl,auberginen,auberginen--sonnenblumenöl,1,B
sonnenblumenöl,joghurt,joghurt--sonnenblumenöl,1,B
sonnenblumenöl,tamarinde,sonnenblumenöl--tamarinde,3,B
sonnenblumenöl,thaibasilikum,sonnenblumenöl--thaibasilikum,1,B
sonnenblumenöl,rote_bete_blätter,rote_bete_blätter--sonnenblumenöl,1,B
sonnenblumenöl,staudensellerie,sonnenblumenöl--staudensellerie,2,B
sonnenblumenöl,basilikum,basilikum--sonnenblumenöl,1,B
sonnenblumenöl,reis,reis--sonnenblumenöl,4,B
sonnenblumenöl,mandarine,mandarine--sonnenblumenöl,2,B
granatapfelsirup,limette,granatapfelsirup--limette,1,B
granatapfelsirup,knoblauch,granatapfelsirup--knoblauch,1,B
granatapfelsirup,sesam,granatapfelsirup--sesam,1,B
granatapfelsirup,joghurt,granatapfelsirup--joghurt,1,B
granatapfelsirup,koriander,granatapfelsirup--koriander,1,B
granatapfelsirup,süßkartoffel,granatapfelsirup--süßkartoffel,1,B
granatapfelsirup,chilischote,chilischote--granatapfelsirup,1,B
granatapfelsirup,olivenöl,granatapfelsirup--olivenöl,1,B
koriander,ricotta,koriander--ricotta,1,B
koriander,sojasauce,koriander--sojasauce,3,B
koriander,minze,koriander--minze,3,B
koriander,ingwer,ingwer--koriander,4,B
koriander,mangopickle,koriander--mangopickle,1,B
koriander,erdnussöl,erdnussöl--koriander,2,B
koriander,austernpilz,austernpilz--koriander,1,B
koriander,schwarzkümmel,koriander--schwarzkümmel,2,B
koriander,jalapeno,jalapeno--koriander,1,B
koriander,safran,koriander--safran,1,B
koriander,reisessig,koriander--reisessig,3,B
koriander,balsamico,balsamico--koriander,1,B
koriander,cumin,cumin--koriander,8,B
koriander,schwarzer_knoblauch,koriander--schwarzer_knoblauch,1,B
koriander,hühnerbrühe,hühnerbrühe--koriander,1,B
koriander,olivenöl,koriander--olivenöl,12,B
koriander,knoblauch,knoblauch--koriander,12,B
koriander,curcuma,curcuma--koriander,4,B
koriander,kardamom,kardamom--koriander,1,B
koriander,tofu,koriander--tofu,2,B
koriander,grapefruit,grapefruit--koriander,1,B
koriander,radieschen,koriander--radieschen,1,B
koriander,estragon,estragon--koriander,1,B
koriander,paniermehl,koriander--paniermehl,1,B
koriander,sesam,koriander--sesam,3,B
koriander,babyspinat,babyspinat--koriander,1,B
koriander,paprika,koriander--paprika,1,B
koriander,lauchzwiebel,koriander--lauchzwiebel,4,B
koriander,fischsauce,fischsauce--koriander,3,B
koriander,ahornsirup,ahornsirup--koriander,3,B
koriander,süßkartoffel,koriander--süßkartoffel,1,B
koriander,kokosmilch,kokosmilch--koriander,2,B
koriander,erdnuss,erdnuss--koriander,1,B
koriander,sprossen,koriander--sprossen,1,B
koriander,portobello,koriander--portobello,1,B
koriander,cashew,cashew--koriander,1,B
koriander,chiliflocken,chiliflocken--koriander,6,B
koriander,senfsamen,koriander--senfsamen,1,B
koriander,noriblatt,koriander--noriblatt,1,B
koriander,parmesan,koriander--parmesan,1,B
koriander,limette,koriander--limette,6,B
koriander,apfelessig,apfelessig--koriander,1,B
koriander,curry,curry--koriander,1,B
koriander,koriandergrün,koriander--koriandergrün,5,B
koriander,cascabel,cascabel--koriander,1,B
koriander,tomatenmark,koriander--tomatenmark,2,B
koriander,tomate,koriander--tomate,2,B
koriander,mirin,koriander--mirin,1,B
koriander,geräuchertes_paprikapulver,geräuchertes_paprikapulver--koriander,1,B
koriander,schafskäse,koriander--schafskäse,1,B
koriander,nudeln,koriander--nudeln,3,B
koriander,curryblätter,curryblätter--koriander,1,B
koriander,avocado,avocado--koriander,1,B
koriander,blutorangen,blutorangen--koriander,1,B
koriander,datteln,datteln--koriander,1,B
koriander,dill,dill--koriander,2,B
koriander,tahina,koriander--tahina,1,B
koriander,chilischote,chilischote--koriander,14,B
koriander,mandel,koriander--mandel,1,B
koriander,weißweinessig,koriander--weißweinessig,1,B
koriander,orange,koriander--orange,1,B
koriander,panir,koriander--panir,1,B
koriander,schalotten,koriander--schalotten,5,B
koriander,pflaume,koriander--pflaume,1,B
koriander,auberginen,auberginen--koriander,2,B
koriander,joghurt,joghurt--koriander,3,B
koriander,tamarinde,koriander--tamarinde,3,B
koriander,thaibasilikum,koriander--thaibasilikum,2,B
koriander,chaat_masala,chaat_masala--koriander,1,B
koriander,reis,koriander--reis,2,B
sojasauce,ricotta,ricotta--sojasauce,1,B
sojasauce,polenta,polenta--sojasauce,1,B
sojasauce,noriflocken,noriflocken--sojasauce,1,B
sojasauce,minze,minze--sojasauce,1,B
sojasauce,ingwer,ingwer--sojasauce,5,B
sojasauce,hibiskus,hibiskus--sojasauce,1,B
sojasauce,kokoscrème,kokoscrème--sojasauce,3,B
sojasauce,szechuanpfeffer,sojasauce--szechuanpfeffer,1,B
sojasauce,brokkoli,brokkoli--sojasauce,2,B
sojasauce,austernpilz,austernpilz--sojasauce,3,B
sojasauce,schwarzkümmel,schwarzkümmel--sojasauce,1,B
sojasauce,erdnussöl,erdnussöl--sojasauce,1,B
sojasauce,steinpilz,sojasauce--steinpilz,2,B
sojasauce,reisessig,reisessig--sojasauce,6,B
sojasauce,cumin,cumin--sojasauce,4,B
sojasauce,choisum,choisum--sojasauce,1,B
sojasauce,hühnerbrühe,hühnerbrühe--sojasauce,1,B
sojasauce,olivenöl,olivenöl--sojasauce,10,B
sojasauce,knoblauch,knoblauch--sojasauce,16,B
sojasauce,curcuma,curcuma--sojasauce,1,B
sojasauce,grüner_spargel,grüner_spargel--sojasauce,1,B
sojasauce,kardamom,kardamom--sojasauce,2,B
sojasauce,tofu,sojasauce--tofu,3,B
sojasauce,radieschen,radieschen--sojasauce,1,B
sojasauce,paprikapulver,paprikapulver--sojasauce,2,B
sojasauce,pilze,pilze--sojasauce,1,B
sojasauce,chilipaste,chilipaste--sojasauce,1,B
sojasauce,reiswein,reiswein--sojasauce,2,B
sojasauce,paniermehl,paniermehl--sojasauce,1,B
sojasauce,sesam,sesam--sojasauce,9,B
sojasauce,lauchzwiebel,lauchzwiebel--sojasauce,4,B
sojasauce,fischsauce,fischsauce--sojasauce,2,B
sojasauce,ahornsirup,ahornsirup--sojasauce,9,B
sojasauce,graupen,graupen--sojasauce,1,B
sojasauce,shiitake,shiitake--sojasauce,2,B
sojasauce,rotwein,rotwein--sojasauce,1,B
sojasauce,mais,mais--sojasauce,1,B
sojasauce,miso,miso--sojasauce,1,B
sojasauce,frischkäse,frischkäse--sojasauce,1,B
sojasauce,röstzwiebeln,röstzwiebeln--sojasauce,2,B
sojasauce,maismehl,maismehl--sojasauce,1,B
sojasauce,erdnuss,erdnuss--sojasauce,2,B
sojasauce,pinienkerne,pinienkerne--sojasauce,1,B
sojasauce,cashew,cashew--sojasauce,1,B
sojasauce,chiliflocken,chiliflocken--sojasauce,5,B
sojasauce,rettich,rettich--sojasauce,1,B
sojasauce,honig,honig--sojasauce,1,B
sojasauce,kirschtomaten,kirschtomaten--sojasauce,1,B
sojasauce,berbere,berbere--sojasauce,1,B
sojasauce,sesamöl,sesamöl--sojasauce,1,B
sojasauce,parmesan,parmesan--sojasauce,1,B
sojasauce,limette,limette--sojasauce,7,B
sojasauce,apfelessig,apfelessig--sojasauce,3,B
sojasauce,reismehl,reismehl--sojasauce,2,B
sojasauce,koriandergrün,koriandergrün--sojasauce,5,B
sojasauce,cascabel,cascabel--sojasauce,1,B
sojasauce,staudensellerie,sojasauce--staudensellerie,1,B
sojasauce,tomatenmark,sojasauce--tomatenmark,2,B
sojasauce,spitzpaprika,sojasauce--spitzpaprika,2,B
sojasauce,tomate,sojasauce--tomate,2,B
sojasauce,mirin,mirin--sojasauce,2,B
sojasauce,nudeln,nudeln--sojasauce,2,B
sojasauce,feige,feige--sojasauce,1,B
sojasauce,spitzkohl,sojasauce--spitzkohl,1,B
sojasauce,blutorangen,blutorangen--sojasauce,1,B
sojasauce,avocado,avocado--sojasauce,1,B
sojasauce,tahina,sojasauce--tahina,3,B
sojasauce,chilischote,chilischote--sojasauce,11,B
sojasauce,mandel,mandel--sojasauce,1,B
sojasauce,weißweinessig,sojasauce--weißweinessig,1,B
sojasauce,orange,orange--sojasauce,1,B
sojasauce,sternanis,sojasauce--sternanis,2,B
sojasauce,schalotten,schalotten--sojasauce,3,B
sojasauce,harissa,harissa--sojasauce,2,B
sojasauce,auberginen,auberginen--sojasauce,1,B
sojasauce,joghurt,joghurt--sojasauce,1,B
sojasauce,tamarinde,sojasauce--tamarinde,2,B
sojasauce,rucola,rucola--sojasauce,1,B
sojasauce,weintrauben,sojasauce--weintrauben,1,B
sojasauce,thaibasilikum,sojasauce--thaibasilikum,2,B
sojasauce,basilikum,basilikum--sojasauce,2,B
sojasauce,reis,reis--sojasauce,3,B
sojasauce,mandarine,mandarine--sojasauce,1,B
minze,schwarzkohl,minze--schwarzkohl,1,B
minze,ingwer,ingwer--minze,3,B
minze,szechuanpfeffer,minze--szechuanpfeffer,1,B
minze,erdnussöl,erdnussöl--minze,1,B
minze,austernpilz,austernpilz--minze,1,B
minze,schwarzkümmel,minze--schwarzkümmel,1,B
minze,kaffirlimette,kaffirlimette--minze,1,B
minze,reisessig,minze--reisessig,1,B
minze,salzmandeln,minze--salzmandeln,2,B
minze,cumin,cumin--minze,2,B
minze,olivenöl,minze--olivenöl,10,B
minze,pfirsich,minze--pfirsich,1,B
minze,knoblauch,knoblauch--minze,8,B
minze,curcuma,curcuma--minze,2,B
minze,kardamom,kardamom--minze,2,B
minze,grapefruit,grapefruit--minze,2,B
minze,radieschen,minze--radieschen,1,B
minze,cayennepfeffer,cayennepfeffer--minze,2,B
minze,sesam,minze--sesam,1,B
minze,lauchzwiebel,lauchzwiebel--minze,3,B
minze,fischsauce,fischsauce--minze,1,B
minze,ahornsirup,ahornsirup--minze,3,B
minze,dijonsenf,dijonsenf--minze,1,B
minze,sumach,minze--sumach,1,B
minze,feldsalat,feldsalat--minze,1,B
minze,fenchelsamen,fenchelsamen--minze,1,B
minze,kokosmilch,kokosmilch--minze,1,B
minze,erdnuss,erdnuss--minze,1,B
minze,sprossen,minze--sprossen,1,B
minze,chiliflocken,chiliflocken--minze,2,B
minze,honig,honig--minze,2,B
minze,kirschtomaten,kirschtomaten--minze,1,B
minze,limette,limette--minze,10,B
minze,curry,curry--minze,1,B
minze,koriandergrün,koriandergrün--minze,2,B
minze,bockshornklee,bockshornklee--minze,1,B
minze,kokosraspel,kokosraspel--minze,1,B
minze,mirin,minze--mirin,1,B
minze,rohrzucker,minze--rohrzucker,1,B
minze,nudeln,minze--nudeln,1,B
minze,pistazie,minze--pistazie,1,B
minze,banane,banane--minze,1,B
minze,crème_fraîche,crème_fraîche--minze,1,B
minze,dill,dill--minze,5,B
minze,chilischote,chilischote--minze,10,B
minze,aprikose,aprikose--minze,1,B
minze,weißweinessig,minze--weißweinessig,3,B
minze,schalotten,minze--schalotten,4,B
minze,auberginen,auberginen--minze,1,B
minze,joghurt,joghurt--minze,2,B
minze,tamarinde,minze--tamarinde,2,B
minze,zatar,minze--zatar,1,B
minze,thaibasilikum,minze--thaibasilikum,1,B
minze,breite_bohnen,breite_bohnen--minze,1,B
minze,rote_bete_blätter,minze--rote_bete_blätter,1,B
minze,basilikum,basilikum--minze,1,B
minze,reis,minze--reis,1,B
minze,mandarine,mandarine--minze,1,B
salbei,knoblauch,knoblauch--salbei,1,B
salbei,polenta,polenta--salbei,1,B
salbei,mascarpone,mascarpone--salbei,1,B
salbei,butternusskürbis,butternusskürbis--salbei,1,B
salbei,orange,orange--salbei,1,B
salbei,schalotten,salbei--schalotten,1,B
salbei,ahornsirup,ahornsirup--salbei,1,B
salbei,olivenöl,olivenöl--salbei,1,B
hibiskus,mais,hibiskus--mais,1,B
hibiskus,maismehl,hibiskus--maismehl,2,B
hibiskus,cheddar,cheddar--hibiskus,1,B
hibiskus,chiliflocken,chiliflocken--hibiskus,1,B
hibiskus,austernpilz,austernpilz--hibiskus,1,B
hibiskus,kokoscrème,hibiskus--kokoscrème,1,B
hibiskus,jalapeno,hibiskus--jalapeno,1,B
hibiskus,limette,hibiskus--limette,2,B
hibiskus,koriandergrün,hibiskus--koriandergrün,2,B
hibiskus,cascabel,cascabel--hibiskus,1,B
hibiskus,mozzarella,hibiskus--mozzarella,1,B
hibiskus,tomatenmark,hibiskus--tomatenmark,1,B
hibiskus,tomate,hibiskus--tomate,1,B
hibiskus,cumin,cumin--hibiskus,2,B
hibiskus,habanero,habanero--hibiskus,1,B
hibiskus,olivenöl,hibiskus--olivenöl,2,B
hibiskus,knoblauch,hibiskus--knoblauch,2,B
hibiskus,ancho,ancho--hibiskus,1,B
hibiskus,avocado,avocado--hibiskus,2,B
hibiskus,paprikapulver,hibiskus--paprikapulver,1,B
hibiskus,weißweinessig,hibiskus--weißweinessig,2,B
hibiskus,orange,hibiskus--orange,1,B
hibiskus,lauchzwiebel,hibiskus--lauchzwiebel,1,B
hibiskus,ahornsirup,ahornsirup--hibiskus,1,B
ingwer,noriflocken,ingwer--noriflocken,1,B
ingwer,mangopickle,ingwer--mangopickle,2,B
ingwer,szechuanpfeffer,ingwer--szechuanpfeffer,2,B
ingwer,kokoscrème,ingwer--kokoscrème,2,B
ingwer,erdnussöl,erdnussöl--ingwer,1,B
ingwer,schwarzkümmel,ingwer--schwarzkümmel,2,B
ingwer,kaffirlimette,ingwer--kaffirlimette,1,B
ingwer,reisessig,ingwer--reisessig,5,B
ingwer,salzmandeln,ingwer--salzmandeln,2,B
ingwer,cumin,cumin--ingwer,6,B
ingwer,hühnerbrühe,hühnerbrühe--ingwer,2,B
ingwer,olivenöl,ingwer--olivenöl,13,B
ingwer,knoblauch,ingwer--knoblauch,15,B
ingwer,curcuma,curcuma--ingwer,4,B
ingwer,kardamom,ingwer--kardamom,1,B
ingwer,tofu,ingwer--tofu,2,B
ingwer,crème_double,crème_double--ingwer,1,B
ingwer,grapefruit,grapefruit--ingwer,1,B
ingwer,radieschen,ingwer--radieschen,3,B
ingwer,paprikapulver,ingwer--paprikapulver,2,B
ingwer,cayennepfeffer,cayennepfeffer--ingwer,1,B
ingwer,reiswein,ingwer--reiswein,1,B
ingwer,paniermehl,ingwer--paniermehl,1,B
ingwer,sherryessig,ingwer--sherryessig,1,B
ingwer,sesam,ingwer--sesam,8,B
ingwer,rote_bete,ingwer--rote_bete,1,B
ingwer,lauchzwiebel,ingwer--lauchzwiebel,11,B
ingwer,fischsauce,fischsauce--ingwer,1,B
ingwer,mohn,ingwer--mohn,1,B
ingwer,ahornsirup,ahornsirup--ingwer,3,B
ingwer,shiitake,ingwer--shiitake,2,B
ingwer,topinambur,ingwer--topinambur,1,B
ingwer,fenchelsamen,fenchelsamen--ingwer,1,B
ingwer,miso,ingwer--miso,2,B
ingwer,frischkäse,frischkäse--ingwer,1,B
ingwer,garam_masala,garam_masala--ingwer,1,B
ingwer,röstzwiebeln,ingwer--röstzwiebeln,1,B
ingwer,kokosmilch,ingwer--kokosmilch,2,B
ingwer,sprossen,ingwer--sprossen,1,B
ingwer,pinienkerne,ingwer--pinienkerne,2,B
ingwer,erdnuss,erdnuss--ingwer,1,B
ingwer,cashew,cashew--ingwer,1,B
ingwer,chiliflocken,chiliflocken--ingwer,4,B
ingwer,rettich,ingwer--rettich,1,B
ingwer,kirschtomaten,ingwer--kirschtomaten,4,B
ingwer,berbere,berbere--ingwer,1,B
ingwer,senfsamen,ingwer--senfsamen,2,B
ingwer,noriblatt,ingwer--noriblatt,1,B
ingwer,sesamöl,ingwer--sesamöl,1,B
ingwer,limette,ingwer--limette,12,B
ingwer,apfelessig,apfelessig--ingwer,1,B
ingwer,reismehl,ingwer--reismehl,1,B
ingwer,curry,curry--ingwer,2,B
ingwer,koriandergrün,ingwer--koriandergrün,7,B
ingwer,staudensellerie,ingwer--staudensellerie,1,B
ingwer,kokosraspel,ingwer--kokosraspel,1,B
ingwer,tomatenmark,ingwer--tomatenmark,2,B
ingwer,spitzpaprika,ingwer--spitzpaprika,1,B
ingwer,tomate,ingwer--tomate,3,B
ingwer,mirin,ingwer--mirin,2,B
ingwer,rohrzucker,ingwer--rohrzucker,1,B
ingwer,spitzkohl,ingwer--spitzkohl,1,B
ingwer,banane,banane--ingwer,1,B
ingwer,curryblätter,curryblätter--ingwer,3,B
ingwer,tahina,ingwer--tahina,2,B
