n1,n2,id,weight,sub
kohlrabi,olivenöl,kohlrabi--olivenöl,4,B
kohlrabi,knoblauch,knoblauch--kohlrabi,4,B
kohlrabi,avocado,avocado--kohlrabi,1,B
kohlrabi,noriflocken,kohlrabi--noriflocken,1,B
kohlrabi,cumin,cumin--kohlrabi,1,B
kohlrabi,berbere,berbere--kohlrabi,1,B
kohlrabi,ingwer,ingwer--kohlrabi,2,B
kohlrabi,auberginen,auberginen--kohlrabi,1,B
kohlrabi,schwarzkümmel,kohlrabi--schwarzkümmel,1,B
kohlrabi,miso,kohlrabi--miso,1,B
kohlrabi,tomatenmark,kohlrabi--tomatenmark,1,B
kohlrabi,sonnenblumenöl,kohlrabi--sonnenblumenöl,1,B
salbei,zucker,salbei--zucker,1,B
salbei,kümmel,kümmel--salbei,1,B
salbei,pfeffer,pfeffer--salbei,1,B
salbei,ei,ei--salbei,1,B
salbei,karotte,karotte--salbei,1,B
salbei,butter,butter--salbei,1,B
salbei,weizenmehl,salbei--weizenmehl,1,B
mais,sahne,mais--sahne,1,B
mais,ei,ei--mais,3,B
mais,butter,butter--mais,4,B
mais,zucker,mais--zucker,1,B
mais,milch,mais--milch,1,B
mais,zwiebel,mais--zwiebel,1,B
zimt,ahornsirup,ahornsirup--zimt,1,B
zimt,couscous,couscous--zimt,1,B
zimt,babyspinat,babyspinat--zimt,3,B
zimt,chilischote,chilischote--zimt,6,B
zimt,tomate,tomate--zimt,2,B
zimt,crownprincekürbis,crownprincekürbis--zimt,1,B
zimt,banane,banane--zimt,1,B
zimt,dill,dill--zimt,2,B
zimt,lauchzwiebel,lauchzwiebel--zimt,5,B
zimt,limette,limette--zimt,4,B
zimt,tahina,tahina--zimt,2,B
zimt,hühnerbrühe,hühnerbrühe--zimt,2,B
zimt,rohrzucker,rohrzucker--zimt,1,B
zimt,jalapeno,jalapeno--zimt,1,B
zimt,tofu,tofu--zimt,1,B
zimt,senfsamen,senfsamen--zimt,1,B
zimt,joghurt,joghurt--zimt,1,B
zimt,minze,minze--zimt,3,B
zimt,cashew,cashew--zimt,1,B
zimt,koriandergrün,koriandergrün--zimt,6,B
zimt,kardamom,kardamom--zimt,1,B
zimt,knoblauch,knoblauch--zimt,7,B
zimt,olivenöl,olivenöl--zimt,9,B
zimt,curry,curry--zimt,1,B
zimt,cumin,cumin--zimt,6,B
zimt,schwarzkohl,schwarzkohl--zimt,1,B
zimt,ingwer,ingwer--zimt,4,B
zimt,curcuma,curcuma--zimt,2,B
zimt,auberginen,auberginen--zimt,1,B
zimt,fenchelsamen,fenchelsamen--zimt,1,B
zimt,kokosraspel,kokosraspel--zimt,1,B
zimt,schwarzkümmel,schwarzkümmel--zimt,1,B
zimt,paniermehl,paniermehl--zimt,1,B
zimt,tomatenmark,tomatenmark--zimt,1,B
zimt,cayennepfeffer,cayennepfeffer--zimt,1,B
weiße_bohnen,babyspinat,babyspinat--weiße_bohnen,1,B
weiße_bohnen,chilischote,chilischote--weiße_bohnen,3,B
weiße_bohnen,dill,dill--weiße_bohnen,1,B
weiße_bohnen,limette,limette--weiße_bohnen,1,B
weiße_bohnen,hühnerbrühe,hühnerbrühe--weiße_bohnen,1,B
weiße_bohnen,jalapeno,jalapeno--weiße_bohnen,1,B
weiße_bohnen,koriandergrün,koriandergrün--weiße_bohnen,1,B
weiße_bohnen,olivenöl,olivenöl--weiße_bohnen,4,B
weiße_bohnen,knoblauch,knoblauch--weiße_bohnen,4,B
weiße_bohnen,portobello,portobello--weiße_bohnen,1,B
weiße_bohnen,cumin,cumin--weiße_bohnen,3,B
weiße_bohnen,tomatenmark,tomatenmark--weiße_bohnen,1,B
weiße_bohnen,rosmarin,rosmarin--weiße_bohnen,1,B
weiße_bohnen,thymian,thymian--weiße_bohnen,1,B
kürbiskern,butter,butter--kürbiskern,1,B
curryblätter,stärke,curryblätter--stärke,1,B
curryblätter,lorbeer,curryblätter--lorbeer,1,B
curryblätter,ei,curryblätter--ei,1,B
curryblätter,kartoffel,curryblätter--kartoffel,1,B
curryblätter,zucker,curryblätter--zucker,2,B
curryblätter,spinat,curryblätter--spinat,1,B
curryblätter,linsen,curryblätter--linsen,1,B
kokosmilch,spinat,kokosmilch--spinat,1,B
kokosmilch,ei,ei--kokosmilch,1,B
kokosmilch,linsen,kokosmilch--linsen,1,B
portobello,zwiebel,portobello--zwiebel,1,B
mangold,zwiebel,mangold--zwiebel,1,B
ziegenfrischkäse,zwiebel,ziegenfrischkäse--zwiebel,1,B
grüne_bohnen,nudeln,grüne_bohnen--nudeln,1,B
grüne_bohnen,ahornsirup,ahornsirup--grüne_bohnen,1,B
grüne_bohnen,kimchi,grüne_bohnen--kimchi,1,B
grüne_bohnen,chilischote,chilischote--grüne_bohnen,2,B
grüne_bohnen,dill,dill--grüne_bohnen,1,B
grüne_bohnen,limette,grüne_bohnen--limette,1,B
grüne_bohnen,hühnerbrühe,grüne_bohnen--hühnerbrühe,1,B
grüne_bohnen,erdnuss,erdnuss--grüne_bohnen,1,B
grüne_bohnen,gruyère,grüne_bohnen--gruyère,1,B
grüne_bohnen,reis,grüne_bohnen--reis,2,B
grüne_bohnen,minze,grüne_bohnen--minze,1,B
grüne_bohnen,austernpilz,austernpilz--grüne_bohnen,1,B
grüne_bohnen,koriandergrün,grüne_bohnen--koriandergrün,1,B
grüne_bohnen,salzzitrone,grüne_bohnen--salzzitrone,1,B
grüne_bohnen,erdnussöl,erdnussöl--grüne_bohnen,1,B
grüne_bohnen,olivenöl,grüne_bohnen--olivenöl,2,B
grüne_bohnen,knoblauch,grüne_bohnen--knoblauch,2,B
grüne_bohnen,tamarinde,grüne_bohnen--tamarinde,1,B
grüne_bohnen,estragon,estragon--grüne_bohnen,1,B
grüne_bohnen,thaibasilikum,grüne_bohnen--thaibasilikum,1,B
grüne_bohnen,fischsauce,fischsauce--grüne_bohnen,1,B
grüne_bohnen,sonnenblumenöl,grüne_bohnen--sonnenblumenöl,1,B
mirin,stärke,mirin--stärke,1,B
mirin,lauch,lauch--mirin,1,B
mirin,ei,ei--mirin,1,B
mirin,kartoffel,kartoffel--mirin,1,B
mirin,kümmel,kümmel--mirin,1,B
mirin,weizenmehl,mirin--weizenmehl,1,B
mirin,zwiebel,mirin--zwiebel,1,B
mirin,gurke,gurke--mirin,1,B
thaibasilikum,kartoffel,kartoffel--thaibasilikum,1,B
thaibasilikum,zwiebel,thaibasilikum--zwiebel,1,B
thaibasilikum,champignon,champignon--thaibasilikum,1,B
thaibasilikum,gurke,gurke--thaibasilikum,1,B
berbere,gurke,berbere--gurke,1,B
milch,kimchi,kimchi--milch,1,B
milch,babyspinat,babyspinat--milch,1,B
milch,dill,dill--milch,1,B
milch,lauchzwiebel,lauchzwiebel--milch,1,B
milch,hühnerbrühe,hühnerbrühe--milch,1,B
milch,gruyère,gruyère--milch,1,B
milch,reis,milch--reis,1,B
milch,polenta,milch--polenta,1,B
milch,koriandergrün,koriandergrün--milch,2,B
milch,olivenöl,milch--olivenöl,2,B
milch,knoblauch,knoblauch--milch,2,B
milch,schafskäse,milch--schafskäse,1,B
milch,parmesan,milch--parmesan,1,B
milch,sonnenblumenöl,milch--sonnenblumenöl,1,B
linsen,mangopickle,linsen--mangopickle,1,B
linsen,tomate,linsen--tomate,1,B
linsen,chilischote,chilischote--linsen,1,B
linsen,kokoscrème,kokoscrème--linsen,1,B
linsen,steinpilz,linsen--steinpilz,1,B
linsen,limette,limette--linsen,1,B
linsen,hühnerbrühe,hühnerbrühe--linsen,1,B
linsen,harissa,harissa--linsen,1,B
linsen,rotwein,linsen--rotwein,1,B
linsen,senfsamen,linsen--senfsamen,1,B
linsen,austernpilz,austernpilz--linsen,1,B
linsen,koriandergrün,koriandergrün--linsen,1,B
linsen,olivenöl,linsen--olivenöl,2,B
linsen,knoblauch,knoblauch--linsen,1,B
linsen,curry,curry--linsen,1,B
linsen,cumin,cumin--linsen,2,B
linsen,ingwer,ingwer--linsen,1,B
linsen,curcuma,curcuma--linsen,1,B
linsen,auberginen,auberginen--linsen,1,B
linsen,miso,linsen--miso,1,B
linsen,tomatenmark,linsen--tomatenmark,2,B
röstzwiebeln,zucker,röstzwiebeln--zucker,2,B
rettich,stärke,rettich--stärke,1,B
rettich,zucker,rettich--zucker,1,B
rettich,marone,marone--rettich,1,B
rettich,gurke,gurke--rettich,1,B
hartweizengrieß,weizenmehl,hartweizengrieß--weizenmehl,1,B
hartweizengrieß,ei,ei--hartweizengrieß,1,B
fenchelsamen,zucker,fenchelsamen--zucker,1,B
fenchelsamen,karotte,fenchelsamen--karotte,1,B
fenchelsamen,butter,butter--fenchelsamen,1,B
zwiebel,sonnenblumenöl,sonnenblumenöl--zwiebel,3,B
zwiebel,paprikapulver,paprikapulver--zwiebel,2,B
zwiebel,kimchi,kimchi--zwiebel,1,B
zwiebel,tomate,tomate--zwiebel,7,B
zwiebel,kokoscrème,kokoscrème--zwiebel,2,B
zwiebel,schnittlauch,schnittlauch--zwiebel,2,B
zwiebel,hibiskus,hibiskus--zwiebel,2,B
zwiebel,cheddar,cheddar--zwiebel,1,B
zwiebel,tahina,tahina--zwiebel,1,B
zwiebel,erdnuss,erdnuss--zwiebel,1,B
zwiebel,harissa,harissa--zwiebel,2,B
zwiebel,gemüsebrühe,gemüsebrühe--zwiebel,2,B
zwiebel,gruyère,gruyère--zwiebel,1,B
zwiebel,reis,reis--zwiebel,3,B
zwiebel,pecorino,pecorino--zwiebel,1,B
zwiebel,rotwein,rotwein--zwiebel,1,B
zwiebel,senfsamen,senfsamen--zwiebel,1,B
zwiebel,joghurt,joghurt--zwiebel,4,B
zwiebel,cashew,cashew--zwiebel,1,B
zwiebel,kardamom,kardamom--zwiebel,1,B
zwiebel,erdnussöl,erdnussöl--zwiebel,1,B
zwiebel,buttermilch,buttermilch--zwiebel,1,B
zwiebel,schafskäse,schafskäse--zwiebel,1,B
zwiebel,schwarzkohl,schwarzkohl--zwiebel,1,B
zwiebel,parmesan,parmesan--zwiebel,2,B
zwiebel,ingwer,ingwer--zwiebel,1,B
zwiebel,ancho,ancho--zwiebel,1,B
zwiebel,ahornsirup,ahornsirup--zwiebel,2,B
zwiebel,chaat_masala,chaat_masala--zwiebel,1,B
zwiebel,steinpilz,steinpilz--zwiebel,2,B
zwiebel,cajunmischung,cajunmischung--zwiebel,1,B
zwiebel,lauchzwiebel,lauchzwiebel--zwiebel,5,B
zwiebel,granatapfel,granatapfel--zwiebel,1,B
zwiebel,orange,orange--zwiebel,1,B
zwiebel,apfelessig,apfelessig--zwiebel,3,B
zwiebel,minze,minze--zwiebel,2,B
zwiebel,austernpilz,austernpilz--zwiebel,4,B
zwiebel,maismehl,maismehl--zwiebel,2,B
zwiebel,salzzitrone,salzzitrone--zwiebel,1,B
zwiebel,habanero,habanero--zwiebel,1,B
zwiebel,olive,olive--zwiebel,2,B
zwiebel,knoblauch,knoblauch--zwiebel,20,B
zwiebel,olivenöl,olivenöl--zwiebel,22,B
zwiebel,avocado,avocado--zwiebel,2,B
zwiebel,schwarzer_knoblauch,schwarzer_knoblauch--zwiebel,1,B
zwiebel,cumin,cumin--zwiebel,8,B
zwiebel,pilze,pilze--zwiebel,1,B
zwiebel,miso,miso--zwiebel,2,B
zwiebel,rosmarin,rosmarin--zwiebel,1,B
zwiebel,nudeln,nudeln--zwiebel,3,B
zwiebel,paprika,paprika--zwiebel,1,B
zwiebel,couscous,couscous--zwiebel,1,B
zwiebel,babyspinat,babyspinat--zwiebel,4,B
zwiebel,chilischote,chilischote--zwiebel,13,B
zwiebel,crownprincekürbis,crownprincekürbis--zwiebel,1,B
zwiebel,dill,dill--zwiebel,4,B
zwiebel,limette,limette--zwiebel,7,B
zwiebel,hühnerbrühe,hühnerbrühe--zwiebel,4,B
zwiebel,jalapeno,jalapeno--zwiebel,1,B
zwiebel,tofu,tofu--zwiebel,2,B
zwiebel,basilikum,basilikum--zwiebel,3,B
zwiebel,koriandergrün,koriandergrün--zwiebel,8,B
zwiebel,tamarinde,tamarinde--zwiebel,2,B
zwiebel,estragon,estragon--zwiebel,2,B
zwiebel,isot_biber,isot_biber--zwiebel,2,B
zwiebel,curcuma,curcuma--zwiebel,4,B
zwiebel,fischsauce,fischsauce--zwiebel,1,B
zwiebel,auberginen,auberginen--zwiebel,1,B
zwiebel,schwarzkümmel,schwarzkümmel--zwiebel,3,B
zwiebel,paniermehl,paniermehl--zwiebel,1,B
zwiebel,tomatenmark,tomatenmark--zwiebel,7,B
zwiebel,thymian,thymian--zwiebel,1,B
rote_bete_blätter,stärke,rote_bete_blätter--stärke,1,B
rote_bete_blätter,ei,ei--rote_bete_blätter,1,B
rote_bete_blätter,weizenmehl,rote_bete_blätter--weizenmehl,1,B
sonnenblumenöl,lauch,lauch--sonnenblumenöl,1,B
sonnenblumenöl,butter,butter--sonnenblumenöl,2,B
sonnenblumenöl,kümmel,kümmel--sonnenblumenöl,1,B
sonnenblumenöl,pfeffer,pfeffer--sonnenblumenöl,1,B
sonnenblumenöl,weizenmehl,sonnenblumenöl--weizenmehl,6,B
sonnenblumenöl,stärke,sonnenblumenöl--stärke,5,B
sonnenblumenöl,sahne,sahne--sonnenblumenöl,1,B
sonnenblumenöl,marone,marone--sonnenblumenöl,1,B
sonnenblumenöl,ei,ei--sonnenblumenöl,7,B
sonnenblumenöl,kartoffel,kartoffel--sonnenblumenöl,1,B
sonnenblumenöl,sultaninen,sonnenblumenöl--sultaninen,1,B
sonnenblumenöl,zucker,sonnenblumenöl--zucker,5,B
sonnenblumenöl,gurke,gurke--sonnenblumenöl,1,B
cayennepfeffer,sahne,cayennepfeffer--sahne,1,B
cayennepfeffer,kapern,cayennepfeffer--kapern,1,B
cayennepfeffer,butter,butter--cayennepfeffer,2,B
cayennepfeffer,apfel,apfel--cayennepfeffer,1,B
cayennepfeffer,muskat,cayennepfeffer--muskat,1,B
cayennepfeffer,zucker,cayennepfeffer--zucker,1,B
cayennepfeffer,sardelle,cayennepfeffer--sardelle,1,B
cayennepfeffer,gurke,cayennepfeffer--gurke,1,B
paprikapulver,sahne,paprikapulver--sahne,1,B
paprikapulver,ei,ei--paprikapulver,2,B
paprikapulver,butter,butter--paprikapulver,2,B
paprikapulver,zucker,paprikapulver--zucker,4,B
paprikapulver,blumenkohl,blumenkohl--paprikapulver,1,B
paprikapulver,weizenmehl,paprikapulver--weizenmehl,1,B
kimchi,ei,ei--kimchi,1,B
kimchi,weizenmehl,kimchi--weizenmehl,1,B
tomate,butter,butter--tomate,2,B
tomate,kümmel,kümmel--tomate,1,B
tomate,pfeffer,pfeffer--tomate,4,B
tomate,hefe,hefe--tomate,1,B
tomate,weizenmehl,tomate--weizenmehl,2,B
tomate,stärke,stärke--tomate,2,B
tomate,lorbeer,lorbeer--tomate,1,B
tomate,sahne,sahne--tomate,2,B
tomate,ei,ei--tomate,2,B
tomate,zucker,tomate--zucker,7,B
tomate,karotte,karotte--tomate,2,B
tomate,champignon,champignon--tomate,2,B
tomate,essig,essig--tomate,1,B
lorbeer,ahornsirup,ahornsirup--lorbeer,1,B
lorbeer,sauerteigbrot,lorbeer--sauerteigbrot,1,B
lorbeer,chilischote,chilischote--lorbeer,2,B
lorbeer,weintrauben,lorbeer--weintrauben,1,B
lorbeer,olivenöl,lorbeer--olivenöl,2,B
lorbeer,knoblauch,knoblauch--lorbeer,2,B
lorbeer,reiswein,lorbeer--reiswein,1,B
lorbeer,reisessig,lorbeer--reisessig,1,B
lorbeer,limette,limette--lorbeer,1,B
lorbeer,senfsamen,lorbeer--senfsamen,1,B
lorbeer,basilikum,basilikum--lorbeer,1,B
sesamöl,marone,marone--sesamöl,1,B
sesamöl,stärke,sesamöl--stärke,1,B
sesamöl,zucker,sesamöl--zucker,1,B
noriblatt,zucker,noriblatt--zucker,1,B
noriblatt,essig,essig--noriblatt,1,B
kokoscrème,kartoffel,kartoffel--kokoscrème,1,B
kokoscrème,zucker,kokoscrème--zucker,1,B
kokoscrème,karotte,karotte--kokoscrème,1,B
kokoscrème,piment,kokoscrème--piment,1,B
kokoscrème,gurke,gurke--kokoscrème,1,B
hibiskus,sahne,hibiskus--sahne,1,B
hibiskus,ei,ei--hibiskus,1,B
hibiskus,butter,butter--hibiskus,1,B
hibiskus,zucker,hibiskus--zucker,2,B
hibiskus,piment,hibiskus--piment,1,B
schnittlauch,lauch,lauch--schnittlauch,1,B
schnittlauch,butter,butter--schnittlauch,1,B
schnittlauch,stärke,schnittlauch--stärke,2,B
schnittlauch,sahne,sahne--schnittlauch,1,B
schnittlauch,kapern,kapern--schnittlauch,1,B
schnittlauch,marone,marone--schnittlauch,1,B
schnittlauch,ei,ei--schnittlauch,1,B
schnittlauch,kartoffel,kartoffel--schnittlauch,2,B
schnittlauch,zucker,schnittlauch--zucker,1,B
schnittlauch,sardelle,sardelle--schnittlauch,1,B
schnittlauch,gurke,gurke--schnittlauch,1,B
schnittlauch,brot,brot--schnittlauch,1,B
chipotle,pfeffer,chipotle--pfeffer,1,B
chipotle,ei,chipotle--ei,1,B
chipotle,weizenmehl,chipotle--weizenmehl,1,B
kapern,nudeln,kapern--nudeln,1,B
kapern,hühnerbrühe,hühnerbrühe--kapern,1,B
kapern,senfsamen,kapern--senfsamen,1,B
kapern,kirschtomaten,kapern--kirschtomaten,1,B
kapern,geräuchertes_paprikapulver,geräuchertes_paprikapulver--kapern,1,B
kapern,olive,kapern--olive,1,B
kapern,thymian,kapern--thymian,1,B
kapern,olivenöl,kapern--olivenöl,2,B
kapern,knoblauch,kapern--knoblauch,2,B
kapern,curry,curry--kapern,1,B
kapern,cumin,cumin--kapern,1,B
kapern,estragon,estragon--kapern,1,B
kapern,tomatenmark,kapern--tomatenmark,1,B
marone,ahornsirup,ahornsirup--marone,2,B
marone,chilischote,chilischote--marone,1,B
marone,reiswein,marone--reiswein,1,B
marone,cajunmischung,cajunmischung--marone,1,B
marone,reisessig,marone--reisessig,1,B
marone,pinienkerne,marone--pinienkerne,1,B
marone,gemüsebrühe,gemüsebrühe--marone,1,B
marone,reis,marone--reis,1,B
marone,shiitake,marone--shiitake,1,B
marone,reismehl,marone--reismehl,1,B
marone,weintrauben,marone--weintrauben,1,B
marone,knoblauch,knoblauch--marone,3,B
marone,olivenöl,marone--olivenöl,2,B
marone,schwarzer_knoblauch,marone--schwarzer_knoblauch,1,B
marone,ingwer,ingwer--marone,1,B
ei,reisessig,ei--reisessig,1,B
ei,cheddar,cheddar--ei,1,B
ei,mascarpone,ei--mascarpone,1,B
ei,gruyère,ei--gruyère,1,B
ei,reis,ei--reis,1,B
ei,kirschtomaten,ei--kirschtomaten,1,B
ei,joghurt,ei--joghurt,1,B
ei,reismehl,ei--reismehl,1,B
ei,polenta,ei--polenta,3,B
ei,kardamom,ei--kardamom,1,B
ei,sprossen,ei--sprossen,1,B
ei,szechuanpfeffer,ei--szechuanpfeffer,1,B
ei,noriflocken,ei--noriflocken,1,B
ei,schafskäse,ei--schafskäse,1,B
ei,parmesan,ei--parmesan,3,B
ei,ingwer,ei--ingwer,2,B
ei,ancho,ancho--ei,1,B
ei,ahornsirup,ahornsirup--ei,4,B
ei,lauchzwiebel,ei--lauchzwiebel,5,B
ei,orange,ei--orange,1,B
ei,apfelessig,apfelessig--ei,1,B
ei,minze,ei--minze,2,B
ei,worcester,ei--worcester,1,B
ei,maismehl,ei--maismehl,1,B
ei,kaffirlimette,ei--kaffirlimette,2,B
ei,habanero,ei--habanero,1,B
ei,olive,ei--olive,1,B
ei,olivenöl,ei--olivenöl,8,B
ei,knoblauch,ei--knoblauch,12,B
ei,avocado,avocado--ei,1,B
ei,honig,ei--honig,1,B
ei,cumin,cumin--ei,1,B
ei,miso,ei--miso,2,B
ei,grüner_spargel,ei--grüner_spargel,1,B
ei,babyspinat,babyspinat--ei,1,B
ei,chilischote,chilischote--ei,4,B
ei,mandarine,ei--mandarine,1,B
ei,dill,dill--ei,2,B
ei,limette,ei--limette,7,B
ei,hühnerbrühe,ei--hühnerbrühe,2,B
ei,jalapeno,ei--jalapeno,1,B
ei,basilikum,basilikum--ei,2,B
ei,koriandergrün,ei--koriandergrün,4,B
ei,safran,ei--safran,1,B
ei,curcuma,curcuma--ei,1,B
ei,auberginen,auberginen--ei,1,B
ei,paniermehl,ei--paniermehl,1,B
ei,radieschen,ei--radieschen,1,B
ei,tomatenmark,ei--tomatenmark,2,B
reisessig,lauch,lauch--reisessig,1,B
reisessig,pfeffer,pfeffer--reisessig,1,B
reisessig,stärke,reisessig--stärke,1,B
reisessig,kartoffel,kartoffel--reisessig,1,B
reisessig,zucker,reisessig--zucker,4,B
reisessig,rosenkohl,reisessig--rosenkohl,1,B
reisessig,gurke,gurke--reisessig,1,B
reisessig,essig,essig--reisessig,1,B
cheddar,zucker,cheddar--zucker,1,B
cheddar,sahne,cheddar--sahne,1,B
cheddar,butter,butter--cheddar,1,B
tahina,stärke,stärke--tahina,1,B
tahina,kartoffel,kartoffel--tahina,1,B
tahina,pfeffer,pfeffer--tahina,1,B
tahina,champignon,champignon--tahina,2,B
tahina,gurke,gurke--tahina,1,B
erdnuss,zucker,erdnuss--zucker,1,B
erdnuss,champignon,champignon--erdnuss,1,B
erdnuss,gurke,erdnuss--gurke,2,B
harissa,butter,butter--harissa,1,B
harissa,kartoffel,harissa--kartoffel,1,B
harissa,zucker,harissa--zucker,1,B
harissa,blumenkohl,blumenkohl--harissa,1,B
harissa,karotte,harissa--karotte,1,B
mascarpone,zucker,mascarpone--zucker,1,B
mascarpone,kümmel,kümmel--mascarpone,1,B
mascarpone,pfeffer,mascarpone--pfeffer,1,B
mascarpone,karotte,karotte--mascarpone,1,B
mascarpone,butter,butter--mascarpone,1,B
mascarpone,weizenmehl,mascarpone--weizenmehl,1,B
gemüsebrühe,sahne,gemüsebrühe--sahne,1,B
gemüsebrühe,pfeffer,gemüsebrühe--pfeffer,1,B
gemüsebrühe,butter,butter--gemüsebrühe,1,B
gemüsebrühe,karotte,gemüsebrühe--karotte,1,B
gemüsebrühe,champignon,champignon--gemüsebrühe,1,B
apfel,minze,apfel--minze,1,B
apfel,chilischote,apfel--chilischote,1,B
apfel,koriandergrün,apfel--koriandergrün,1,B
apfel,olivenöl,apfel--olivenöl,1,B
apfel,banane,apfel--banane,1,B
apfel,cumin,apfel--cumin,1,B
apfel,ingwer,apfel--ingwer,1,B
apfel,limette,apfel--limette,1,B
apfel,rohrzucker,apfel--rohrzucker,1,B
apfel,kokosraspel,apfel--kokosraspel,1,B
sultaninen,kirschtomaten,kirschtomaten--sultaninen,1,B
sultaninen,ahornsirup,ahornsirup--sultaninen,1,B
sultaninen,chilischote,chilischote--sultaninen,1,B
sultaninen,staudensellerie,staudensellerie--sultaninen,1,B
sultaninen,reiswein,reiswein--sultaninen,1,B
sultaninen,lauchzwiebel,lauchzwiebel--sultaninen,1,B
sultaninen,pinienkerne,pinienkerne--sultaninen,1,B
sultaninen,ingwer,ingwer--sultaninen,1,B
sultaninen,auberginen,auberginen--sultaninen,1,B
sultaninen,tofu,sultaninen--tofu,1,B
sultaninen,reis,reis--sultaninen,1,B
pecorino,sahne,pecorino--sahne,1,B
pecorino,pfeffer,pecorino--pfeffer,2,B
pecorino,butter,butter--pecorino,1,B
pecorino,karotte,karotte--pecorino,1,B
pecorino,champignon,champignon--pecorino,1,B
reis,butter,butter--reis,1,B
reis,zucker,reis--zucker,1,B
reis,weizenmehl,reis--weizenmehl,1,B
reis,champignon,champignon--reis,1,B
reis,gurke,gurke--reis,1,B
shiitake,stärke,shiitake--stärke,1,B
shiitake,zucker,shiitake--zucker,2,B
shiitake,champignon,champignon--shiitake,1,B
rotwein,karotte,karotte--rotwein,1,B
senfsamen,sahne,sahne--senfsamen,1,B
senfsamen,butter,butter--senfsamen,1,B
senfsamen,zucker,senfsamen--zucker,2,B
senfsamen,spinat,senfsamen--spinat,1,B
senfsamen,sardelle,sardelle--senfsamen,1,B
kirschtomaten,kümmel,kirschtomaten--kümmel,1,B
kirschtomaten,pfeffer,kirschtomaten--pfeffer,2,B
kirschtomaten,weizenmehl,kirschtomaten--weizenmehl,1,B
kirschtomaten,sahne,kirschtomaten--sahne,1,B
kirschtomaten,zucker,kirschtomaten--zucker,2,B
kirschtomaten,sardelle,kirschtomaten--sardelle,1,B
kirschtomaten,gurke,gurke--kirschtomaten,1,B
joghurt,butter,butter--joghurt,2,B
joghurt,stärke,joghurt--stärke,2,B
joghurt,kartoffel,joghurt--kartoffel,1,B
joghurt,zucker,joghurt--zucker,1,B
joghurt,gurke,gurke--joghurt,1,B
joghurt,brot,brot--joghurt,1,B
gruyère,weizenmehl,gruyère--weizenmehl,1,B
reismehl,stärke,reismehl--stärke,1,B
reismehl,zucker,reismehl--zucker,1,B
reismehl,weizenmehl,reismehl--weizenmehl,1,B
geräuchertes_paprikapulver,zucker,geräuchertes_paprikapulver--zucker,1,B
geräuchertes_paprikapulver,pfeffer,geräuchertes_paprikapulver--pfeffer,1,B
zucker,polenta,polenta--zucker,1,B
zucker,kardamom,kardamom--zucker,1,B
zucker,erdnussöl,erdnussöl--zucker,1,B
zucker,süßkartoffel,süßkartoffel--zucker,1,B
zucker,noriflocken,noriflocken--zucker,1,B
zucker,parmesan,parmesan--zucker,2,B
zucker,ingwer,ingwer--zucker,5,B
zucker,ancho,ancho--zucker,1,B
zucker,crème_fraîche,crème_fraîche--zucker,1,B
zucker,ahornsirup,ahornsirup--zucker,6,B
zucker,chaat_masala,chaat_masala--zucker,1,B
zucker,steinpilz,steinpilz--zucker,1,B
zucker,reiswein,reiswein--zucker,1,B
zucker,lauchzwiebel,lauchzwiebel--zucker,4,B
zucker,pinienkerne,pinienkerne--zucker,1,B
zucker,orange,orange--zucker,3,B
zucker,apfelessig,apfelessig--zucker,3,B
zucker,minze,minze--zucker,2,B
zucker,austernpilz,austernpilz--zucker,1,B
zucker,maismehl,maismehl--zucker,2,B
zucker,weintrauben,weintrauben--zucker,1,B
zucker,habanero,habanero--zucker,1,B
zucker,olive,olive--zucker,2,B
zucker,knoblauch,knoblauch--zucker,19,B
zucker,olivenöl,olivenöl--zucker,17,B
zucker,avocado,avocado--zucker,2,B
zucker,curry,curry--zucker,1,B
zucker,cumin,cumin--zucker,10,B
zucker,pilze,pilze--zucker,1,B
zucker,nudeln,nudeln--zucker,2,B
zucker,couscous,couscous--zucker,1,B
zucker,babyspinat,babyspinat--zucker,3,B
zucker,chilischote,chilischote--zucker,11,B
zucker,crownprincekürbis,crownprincekürbis--zucker,1,B
zucker,mandarine,mandarine--zucker,1,B
zucker,dill,dill--zucker,1,B
zucker,limette,limette--zucker,8,B
zucker,hühnerbrühe,hühnerbrühe--zucker,2,B
zucker,jalapeno,jalapeno--zucker,1,B
zucker,tofu,tofu--zucker,1,B
zucker,basilikum,basilikum--zucker,3,B
zucker,sauerteigbrot,sauerteigbrot--zucker,1,B
zucker,koriandergrün,koriandergrün--zucker,6,B
zucker,safran,safran--zucker,1,B
zucker,tamarinde,tamarinde--zucker,2,B
zucker,isot_biber,isot_biber--zucker,1,B
zucker,curcuma,curcuma--zucker,3,B
zucker,fischsauce,fischsauce--zucker,1,B
zucker,auberginen,auberginen--zucker,1,B
zucker,schwarzkümmel,schwarzkümmel--zucker,2,B
zucker,paniermehl,paniermehl--zucker,1,B
zucker,radieschen,radieschen--zucker,1,B
zucker,tomatenmark,tomatenmark--zucker,7,B
cashew,stärke,cashew--stärke,1,B
cashew,pfeffer,cashew--pfeffer,1,B
cashew,champignon,cashew--champignon,1,B
polenta,butter,butter--polenta,3,B
polenta,kümmel,kümmel--polenta,1,B
polenta,pfeffer,pfeffer--polenta,1,B
polenta,karotte,karotte--polenta,1,B
polenta,weizenmehl,polenta--weizenmehl,1,B
